IMG\center_2020_11_30_15_25_00_211.jpg, IMG\left_2020_11_30_15_25_00_211.jpg, IMG\right_2020_11_30_15_25_00_211.jpg,0,0,0,8.17E-05
IMG\center_2020_11_30_15_25_00_315.jpg, IMG\left_2020_11_30_15_25_00_315.jpg, IMG\right_2020_11_30_15_25_00_315.jpg,0,0,0,8.32E-05
IMG\center_2020_11_30_15_25_00_431.jpg, IMG\left_2020_11_30_15_25_00_431.jpg, IMG\right_2020_11_30_15_25_00_431.jpg,0,0,0,8.49E-05
IMG\center_2020_11_30_15_25_00_532.jpg, IMG\left_2020_11_30_15_25_00_532.jpg, IMG\right_2020_11_30_15_25_00_532.jpg,0,0,0,4.68E-05
IMG\center_2020_11_30_15_25_00_632.jpg, IMG\left_2020_11_30_15_25_00_632.jpg, IMG\right_2020_11_30_15_25_00_632.jpg,0,0,0,4.92E-05
IMG\center_2020_11_30_15_25_00_736.jpg, IMG\left_2020_11_30_15_25_00_736.jpg, IMG\right_2020_11_30_15_25_00_736.jpg,0,0,0,4.79E-05
IMG\center_2020_11_30_15_25_00_838.jpg, IMG\left_2020_11_30_15_25_00_838.jpg, IMG\right_2020_11_30_15_25_00_838.jpg,0,0,0,4.04E-05
IMG\center_2020_11_30_15_25_00_947.jpg, IMG\left_2020_11_30_15_25_00_947.jpg, IMG\right_2020_11_30_15_25_00_947.jpg,0,0.2897961,0,0.3782989
IMG\center_2020_11_30_15_25_01_049.jpg, IMG\left_2020_11_30_15_25_01_049.jpg, IMG\right_2020_11_30_15_25_01_049.jpg,0,0.5830275,0,1.049585
IMG\center_2020_11_30_15_25_01_150.jpg, IMG\left_2020_11_30_15_25_01_150.jpg, IMG\right_2020_11_30_15_25_01_150.jpg,0,0.8893147,0,2.137913
IMG\center_2020_11_30_15_25_01_253.jpg, IMG\left_2020_11_30_15_25_01_253.jpg, IMG\right_2020_11_30_15_25_01_253.jpg,0,0.6297439,0,3.147193
IMG\center_2020_11_30_15_25_01_380.jpg, IMG\left_2020_11_30_15_25_01_380.jpg, IMG\right_2020_11_30_15_25_01_380.jpg,0,0.2499529,0,3.515287
IMG\center_2020_11_30_15_25_01_481.jpg, IMG\left_2020_11_30_15_25_01_481.jpg, IMG\right_2020_11_30_15_25_01_481.jpg,0,0.5377705,0,4.130522
IMG\center_2020_11_30_15_25_01_632.jpg, IMG\left_2020_11_30_15_25_01_632.jpg, IMG\right_2020_11_30_15_25_01_632.jpg,0,1,0,5.784719
IMG\center_2020_11_30_15_25_01_736.jpg, IMG\left_2020_11_30_15_25_01_736.jpg, IMG\right_2020_11_30_15_25_01_736.jpg,0,0.6786019,0,6.898894
IMG\center_2020_11_30_15_25_01_866.jpg, IMG\left_2020_11_30_15_25_01_866.jpg, IMG\right_2020_11_30_15_25_01_866.jpg,0,0.293338,0,7.305645
IMG\center_2020_11_30_15_25_01_965.jpg, IMG\left_2020_11_30_15_25_01_965.jpg, IMG\right_2020_11_30_15_25_01_965.jpg,0,0.02641871,0,7.329622
IMG\center_2020_11_30_15_25_02_068.jpg, IMG\left_2020_11_30_15_25_02_068.jpg, IMG\right_2020_11_30_15_25_02_068.jpg,0,0.2632074,0,7.595675
IMG\center_2020_11_30_15_25_02_231.jpg, IMG\left_2020_11_30_15_25_02_231.jpg, IMG\right_2020_11_30_15_25_02_231.jpg,0,0,0,7.550944
IMG\center_2020_11_30_15_25_02_338.jpg, IMG\left_2020_11_30_15_25_02_338.jpg, IMG\right_2020_11_30_15_25_02_338.jpg,0,0,0,7.505037
IMG\center_2020_11_30_15_25_02_438.jpg, IMG\left_2020_11_30_15_25_02_438.jpg, IMG\right_2020_11_30_15_25_02_438.jpg,0,0,0,7.470311
IMG\center_2020_11_30_15_25_02_543.jpg, IMG\left_2020_11_30_15_25_02_543.jpg, IMG\right_2020_11_30_15_25_02_543.jpg,0,0,0,7.435886
IMG\center_2020_11_30_15_25_02_647.jpg, IMG\left_2020_11_30_15_25_02_647.jpg, IMG\right_2020_11_30_15_25_02_647.jpg,0,0,0,7.401765
IMG\center_2020_11_30_15_25_02_749.jpg, IMG\left_2020_11_30_15_25_02_749.jpg, IMG\right_2020_11_30_15_25_02_749.jpg,0,0,0,7.367943
IMG\center_2020_11_30_15_25_02_853.jpg, IMG\left_2020_11_30_15_25_02_853.jpg, IMG\right_2020_11_30_15_25_02_853.jpg,-0.3121674,0,0,7.290584
IMG\center_2020_11_30_15_25_02_956.jpg, IMG\left_2020_11_30_15_25_02_956.jpg, IMG\right_2020_11_30_15_25_02_956.jpg,-0.6214602,0,0,7.178721
IMG\center_2020_11_30_15_25_03_058.jpg, IMG\left_2020_11_30_15_25_03_058.jpg, IMG\right_2020_11_30_15_25_03_058.jpg,-0.914871,0.2404914,0,7.314065
IMG\center_2020_11_30_15_25_03_162.jpg, IMG\left_2020_11_30_15_25_03_162.jpg, IMG\right_2020_11_30_15_25_03_162.jpg,-0.6490809,0,0,7.317526
IMG\center_2020_11_30_15_25_03_262.jpg, IMG\left_2020_11_30_15_25_03_262.jpg, IMG\right_2020_11_30_15_25_03_262.jpg,-0.3335115,0,0,7.299875
IMG\center_2020_11_30_15_25_03_377.jpg, IMG\left_2020_11_30_15_25_03_377.jpg, IMG\right_2020_11_30_15_25_03_377.jpg,0,0,0,7.233755
IMG\center_2020_11_30_15_25_03_480.jpg, IMG\left_2020_11_30_15_25_03_480.jpg, IMG\right_2020_11_30_15_25_03_480.jpg,0,0,0,7.204582
IMG\center_2020_11_30_15_25_03_602.jpg, IMG\left_2020_11_30_15_25_03_602.jpg, IMG\right_2020_11_30_15_25_03_602.jpg,0,0,0,7.17043
IMG\center_2020_11_30_15_25_03_703.jpg, IMG\left_2020_11_30_15_25_03_703.jpg, IMG\right_2020_11_30_15_25_03_703.jpg,0,0,0,7.142011
IMG\center_2020_11_30_15_25_03_806.jpg, IMG\left_2020_11_30_15_25_03_806.jpg, IMG\right_2020_11_30_15_25_03_806.jpg,0,0,0,7.113312
IMG\center_2020_11_30_15_25_03_909.jpg, IMG\left_2020_11_30_15_25_03_909.jpg, IMG\right_2020_11_30_15_25_03_909.jpg,0,0,0,7.087299
IMG\center_2020_11_30_15_25_04_035.jpg, IMG\left_2020_11_30_15_25_04_035.jpg, IMG\right_2020_11_30_15_25_04_035.jpg,0,0,0,7.053556
IMG\center_2020_11_30_15_25_04_136.jpg, IMG\left_2020_11_30_15_25_04_136.jpg, IMG\right_2020_11_30_15_25_04_136.jpg,0,0,0,7.029684
IMG\center_2020_11_30_15_25_04_239.jpg, IMG\left_2020_11_30_15_25_04_239.jpg, IMG\right_2020_11_30_15_25_04_239.jpg,0,0,0,7.009464
IMG\center_2020_11_30_15_25_04_342.jpg, IMG\left_2020_11_30_15_25_04_342.jpg, IMG\right_2020_11_30_15_25_04_342.jpg,0,0,0,6.990258
IMG\center_2020_11_30_15_25_04_443.jpg, IMG\left_2020_11_30_15_25_04_443.jpg, IMG\right_2020_11_30_15_25_04_443.jpg,0,0,0,6.971198
IMG\center_2020_11_30_15_25_04_599.jpg, IMG\left_2020_11_30_15_25_04_599.jpg, IMG\right_2020_11_30_15_25_04_599.jpg,0,0,0,6.94099
IMG\center_2020_11_30_15_25_04_700.jpg, IMG\left_2020_11_30_15_25_04_700.jpg, IMG\right_2020_11_30_15_25_04_700.jpg,-0.2818143,0,0,6.902845
IMG\center_2020_11_30_15_25_04_805.jpg, IMG\left_2020_11_30_15_25_04_805.jpg, IMG\right_2020_11_30_15_25_04_805.jpg,-0.5912088,0,0,6.7936
IMG\center_2020_11_30_15_25_04_909.jpg, IMG\left_2020_11_30_15_25_04_909.jpg, IMG\right_2020_11_30_15_25_04_909.jpg,-0.3535431,0,0,6.786214
IMG\center_2020_11_30_15_25_05_036.jpg, IMG\left_2020_11_30_15_25_05_036.jpg, IMG\right_2020_11_30_15_25_05_036.jpg,0,0,0,6.735652
IMG\center_2020_11_30_15_25_05_136.jpg, IMG\left_2020_11_30_15_25_05_136.jpg, IMG\right_2020_11_30_15_25_05_136.jpg,0,0,0,6.721291
IMG\center_2020_11_30_15_25_05_240.jpg, IMG\left_2020_11_30_15_25_05_240.jpg, IMG\right_2020_11_30_15_25_05_240.jpg,0,0,0,6.707906
IMG\center_2020_11_30_15_25_05_341.jpg, IMG\left_2020_11_30_15_25_05_341.jpg, IMG\right_2020_11_30_15_25_05_341.jpg,0,0,0,6.69469
IMG\center_2020_11_30_15_25_05_452.jpg, IMG\left_2020_11_30_15_25_05_452.jpg, IMG\right_2020_11_30_15_25_05_452.jpg,0,0,0,6.68163
IMG\center_2020_11_30_15_25_05_550.jpg, IMG\left_2020_11_30_15_25_05_550.jpg, IMG\right_2020_11_30_15_25_05_550.jpg,0,0,0,6.66872
IMG\center_2020_11_30_15_25_05_651.jpg, IMG\left_2020_11_30_15_25_05_651.jpg, IMG\right_2020_11_30_15_25_05_651.jpg,0,0,0,6.653128
IMG\center_2020_11_30_15_25_05_752.jpg, IMG\left_2020_11_30_15_25_05_752.jpg, IMG\right_2020_11_30_15_25_05_752.jpg,0,0,0,6.63769
IMG\center_2020_11_30_15_25_05_862.jpg, IMG\left_2020_11_30_15_25_05_862.jpg, IMG\right_2020_11_30_15_25_05_862.jpg,0,0,0,6.625412
IMG\center_2020_11_30_15_25_05_965.jpg, IMG\left_2020_11_30_15_25_05_965.jpg, IMG\right_2020_11_30_15_25_05_965.jpg,-0.2729718,0,0,6.587728
IMG\center_2020_11_30_15_25_06_067.jpg, IMG\left_2020_11_30_15_25_06_067.jpg, IMG\right_2020_11_30_15_25_06_067.jpg,-0.5766258,0,0,6.498412
IMG\center_2020_11_30_15_25_06_169.jpg, IMG\left_2020_11_30_15_25_06_169.jpg, IMG\right_2020_11_30_15_25_06_169.jpg,-0.3511671,0,0,6.499155
IMG\center_2020_11_30_15_25_06_307.jpg, IMG\left_2020_11_30_15_25_06_307.jpg, IMG\right_2020_11_30_15_25_06_307.jpg,0,0,0,6.468929
IMG\center_2020_11_30_15_25_06_412.jpg, IMG\left_2020_11_30_15_25_06_412.jpg, IMG\right_2020_11_30_15_25_06_412.jpg,0,0,0,6.464748
IMG\center_2020_11_30_15_25_06_516.jpg, IMG\left_2020_11_30_15_25_06_516.jpg, IMG\right_2020_11_30_15_25_06_516.jpg,0,0,0,6.461355
IMG\center_2020_11_30_15_25_06_618.jpg, IMG\left_2020_11_30_15_25_06_618.jpg, IMG\right_2020_11_30_15_25_06_618.jpg,0,0,0,6.457942
IMG\center_2020_11_30_15_25_06_722.jpg, IMG\left_2020_11_30_15_25_06_722.jpg, IMG\right_2020_11_30_15_25_06_722.jpg,0,0,0,6.453842
IMG\center_2020_11_30_15_25_06_825.jpg, IMG\left_2020_11_30_15_25_06_825.jpg, IMG\right_2020_11_30_15_25_06_825.jpg,-0.2651289,0,0,6.418097
IMG\center_2020_11_30_15_25_06_929.jpg, IMG\left_2020_11_30_15_25_06_929.jpg, IMG\right_2020_11_30_15_25_06_929.jpg,-0.5786169,0,0,6.33727
IMG\center_2020_11_30_15_25_07_082.jpg, IMG\left_2020_11_30_15_25_07_082.jpg, IMG\right_2020_11_30_15_25_07_082.jpg,-1,0,0,6.126448
IMG\center_2020_11_30_15_25_07_187.jpg, IMG\left_2020_11_30_15_25_07_187.jpg, IMG\right_2020_11_30_15_25_07_187.jpg,-1,0,0,6.094455
IMG\center_2020_11_30_15_25_07_288.jpg, IMG\left_2020_11_30_15_25_07_288.jpg, IMG\right_2020_11_30_15_25_07_288.jpg,-0.7269622,0,0,6.119321
IMG\center_2020_11_30_15_25_07_392.jpg, IMG\left_2020_11_30_15_25_07_392.jpg, IMG\right_2020_11_30_15_25_07_392.jpg,-0.3886546,0,0,6.13747
IMG\center_2020_11_30_15_25_07_493.jpg, IMG\left_2020_11_30_15_25_07_493.jpg, IMG\right_2020_11_30_15_25_07_493.jpg,-0.08491389,0,0,6.132259
IMG\center_2020_11_30_15_25_07_595.jpg, IMG\left_2020_11_30_15_25_07_595.jpg, IMG\right_2020_11_30_15_25_07_595.jpg,0,0,0,6.130237
IMG\center_2020_11_30_15_25_07_700.jpg, IMG\left_2020_11_30_15_25_07_700.jpg, IMG\right_2020_11_30_15_25_07_700.jpg,0,0,0,6.13203
IMG\center_2020_11_30_15_25_07_959.jpg, IMG\left_2020_11_30_15_25_07_959.jpg, IMG\right_2020_11_30_15_25_07_959.jpg,0,0,0,6.133101
IMG\center_2020_11_30_15_25_08_057.jpg, IMG\left_2020_11_30_15_25_08_057.jpg, IMG\right_2020_11_30_15_25_08_057.jpg,0,0,0,6.136033
IMG\center_2020_11_30_15_25_08_163.jpg, IMG\left_2020_11_30_15_25_08_163.jpg, IMG\right_2020_11_30_15_25_08_163.jpg,0,0,0,6.13886
IMG\center_2020_11_30_15_25_08_270.jpg, IMG\left_2020_11_30_15_25_08_270.jpg, IMG\right_2020_11_30_15_25_08_270.jpg,0,0,0,6.141565
IMG\center_2020_11_30_15_25_08_377.jpg, IMG\left_2020_11_30_15_25_08_377.jpg, IMG\right_2020_11_30_15_25_08_377.jpg,0,0,0,6.151366
IMG\center_2020_11_30_15_25_08_480.jpg, IMG\left_2020_11_30_15_25_08_480.jpg, IMG\right_2020_11_30_15_25_08_480.jpg,-0.2909964,0,0,6.138873
IMG\center_2020_11_30_15_25_08_583.jpg, IMG\left_2020_11_30_15_25_08_583.jpg, IMG\right_2020_11_30_15_25_08_583.jpg,-0.007717222,0,0,6.14201
IMG\center_2020_11_30_15_25_08_688.jpg, IMG\left_2020_11_30_15_25_08_688.jpg, IMG\right_2020_11_30_15_25_08_688.jpg,0,0,0,6.150941
IMG\center_2020_11_30_15_25_08_794.jpg, IMG\left_2020_11_30_15_25_08_794.jpg, IMG\right_2020_11_30_15_25_08_794.jpg,0,0,0,6.161706
IMG\center_2020_11_30_15_25_08_914.jpg, IMG\left_2020_11_30_15_25_08_914.jpg, IMG\right_2020_11_30_15_25_08_914.jpg,0,0,0,6.171283
IMG\center_2020_11_30_15_25_09_013.jpg, IMG\left_2020_11_30_15_25_09_013.jpg, IMG\right_2020_11_30_15_25_09_013.jpg,0,0,0,6.175486
IMG\center_2020_11_30_15_25_09_115.jpg, IMG\left_2020_11_30_15_25_09_115.jpg, IMG\right_2020_11_30_15_25_09_115.jpg,0,0,0,6.179752
IMG\center_2020_11_30_15_25_09_220.jpg, IMG\left_2020_11_30_15_25_09_220.jpg, IMG\right_2020_11_30_15_25_09_220.jpg,-0.2860011,0,0,6.156004
IMG\center_2020_11_30_15_25_09_387.jpg, IMG\left_2020_11_30_15_25_09_387.jpg, IMG\right_2020_11_30_15_25_09_387.jpg,-0.8069853,0,0,5.971607
IMG\center_2020_11_30_15_25_09_491.jpg, IMG\left_2020_11_30_15_25_09_491.jpg, IMG\right_2020_11_30_15_25_09_491.jpg,-1,0,0,5.894066
IMG\center_2020_11_30_15_25_09_652.jpg, IMG\left_2020_11_30_15_25_09_652.jpg, IMG\right_2020_11_30_15_25_09_652.jpg,-0.5231878,0,0,5.929726
IMG\center_2020_11_30_15_25_09_777.jpg, IMG\left_2020_11_30_15_25_09_777.jpg, IMG\right_2020_11_30_15_25_09_777.jpg,-0.1452229,0,0,5.935628
IMG\center_2020_11_30_15_25_09_884.jpg, IMG\left_2020_11_30_15_25_09_884.jpg, IMG\right_2020_11_30_15_25_09_884.jpg,0,0,0,5.943456
IMG\center_2020_11_30_15_25_09_988.jpg, IMG\left_2020_11_30_15_25_09_988.jpg, IMG\right_2020_11_30_15_25_09_988.jpg,0,0,0,5.954578
IMG\center_2020_11_30_15_25_10_090.jpg, IMG\left_2020_11_30_15_25_10_090.jpg, IMG\right_2020_11_30_15_25_10_090.jpg,0,0,0,5.963255
IMG\center_2020_11_30_15_25_10_270.jpg, IMG\left_2020_11_30_15_25_10_270.jpg, IMG\right_2020_11_30_15_25_10_270.jpg,0,0,0,5.983528
IMG\center_2020_11_30_15_25_10_374.jpg, IMG\left_2020_11_30_15_25_10_374.jpg, IMG\right_2020_11_30_15_25_10_374.jpg,0,0,0,5.996678
IMG\center_2020_11_30_15_25_10_476.jpg, IMG\left_2020_11_30_15_25_10_476.jpg, IMG\right_2020_11_30_15_25_10_476.jpg,0,0,0,6.008922
IMG\center_2020_11_30_15_25_10_578.jpg, IMG\left_2020_11_30_15_25_10_578.jpg, IMG\right_2020_11_30_15_25_10_578.jpg,0,0,0,6.027065
IMG\center_2020_11_30_15_25_10_710.jpg, IMG\left_2020_11_30_15_25_10_710.jpg, IMG\right_2020_11_30_15_25_10_710.jpg,0,0,0,6.048573
IMG\center_2020_11_30_15_25_10_817.jpg, IMG\left_2020_11_30_15_25_10_817.jpg, IMG\right_2020_11_30_15_25_10_817.jpg,0,0,0,6.069738
IMG\center_2020_11_30_15_25_10_927.jpg, IMG\left_2020_11_30_15_25_10_927.jpg, IMG\right_2020_11_30_15_25_10_927.jpg,0,0,0,6.087105
IMG\center_2020_11_30_15_25_11_034.jpg, IMG\left_2020_11_30_15_25_11_034.jpg, IMG\right_2020_11_30_15_25_11_034.jpg,0,0,0,6.107623
IMG\center_2020_11_30_15_25_11_134.jpg, IMG\left_2020_11_30_15_25_11_134.jpg, IMG\right_2020_11_30_15_25_11_134.jpg,0,0,0,6.12438
IMG\center_2020_11_30_15_25_11_237.jpg, IMG\left_2020_11_30_15_25_11_237.jpg, IMG\right_2020_11_30_15_25_11_237.jpg,0,0,0,6.136849
IMG\center_2020_11_30_15_25_11_339.jpg, IMG\left_2020_11_30_15_25_11_339.jpg, IMG\right_2020_11_30_15_25_11_339.jpg,-0.3078465,0,0,6.116607
IMG\center_2020_11_30_15_25_11_491.jpg, IMG\left_2020_11_30_15_25_11_491.jpg, IMG\right_2020_11_30_15_25_11_491.jpg,-0.7753509,0,0,5.9643
IMG\center_2020_11_30_15_25_11_598.jpg, IMG\left_2020_11_30_15_25_11_598.jpg, IMG\right_2020_11_30_15_25_11_598.jpg,-0.4518361,0,0,6.003756
IMG\center_2020_11_30_15_25_11_699.jpg, IMG\left_2020_11_30_15_25_11_699.jpg, IMG\right_2020_11_30_15_25_11_699.jpg,-0.1635946,0,0,6.016759
IMG\center_2020_11_30_15_25_11_802.jpg, IMG\left_2020_11_30_15_25_11_802.jpg, IMG\right_2020_11_30_15_25_11_802.jpg,0,0,0,6.026937
IMG\center_2020_11_30_15_25_11_904.jpg, IMG\left_2020_11_30_15_25_11_904.jpg, IMG\right_2020_11_30_15_25_11_904.jpg,0,0,0,6.044323
IMG\center_2020_11_30_15_25_12_006.jpg, IMG\left_2020_11_30_15_25_12_006.jpg, IMG\right_2020_11_30_15_25_12_006.jpg,0,0,0,6.061732
IMG\center_2020_11_30_15_25_12_111.jpg, IMG\left_2020_11_30_15_25_12_111.jpg, IMG\right_2020_11_30_15_25_12_111.jpg,0,0.0309216,0,6.088208
IMG\center_2020_11_30_15_25_12_213.jpg, IMG\left_2020_11_30_15_25_12_213.jpg, IMG\right_2020_11_30_15_25_12_213.jpg,0,0.3345786,0,6.464375
